,score_1y,score_6m,score_3m,score_1m,score_2w,score_1w,alpha_1y,alpha_6m,alpha_3m,alpha_1m,alpha_2w,alpha_1w,final_moment_score,final_alpha_score,final_score,weighted_return,maxSR_portfolio_weights
IRFC,3.357733820701412,4.0089198445992755,1.6862829006604394,2.584548242443138,1.7232718141010337,1.0809476360845203,4.190476817135603,5.000938489747982,1.460543433298637,3.125807874544242,2.276871456036546,0.4763527739539291,2.420289891983016,2.6682017769621877,2.5442458344726018,1.251048278644351,3.06
IVC,0.9938891145895574,1.0121820019898922,1.625995425574253,1.4480250150704106,0.37452237253318094,1.0765607634230638,1.173754224470813,1.2509982420993109,2.1434508160324315,2.8097385587494705,0.6440828654524274,0.9210551241541992,1.449841617706228,2.164846624060919,1.8073441208835737,0.5561038810635561,0.0
KARURVYSYA,1.4544023288090377,1.191258720477052,2.167034928630065,1.866150748614365,1.1537321309445063,1.088400792367347,1.208105712868238,0.821557494482911,1.5297035456147083,1.4023112595790725,1.2093705760072586,1.5356430967810473,1.8816144329947522,1.349856649577658,1.6157355412862051,0.4871986202253488,1.14
LICI,0.7602704574233864,1.5617626295437346,2.213678671046618,2.4989201947735884,2.1482293726133976,1.088375249145108,0.6658449627756806,0.9850520674250751,1.6878444295811155,1.9298920314723413,2.233734406461351,2.746468238820831,2.1688679198641325,1.619900237717275,1.8943840787907038,0.22567729589658705,0.0
MAXIND,1.6139265309311244,1.079325496294929,1.4731826520876319,2.218866629537658,2.9413524674481755,1.0818830502066812,1.911807593479693,1.3121124993824012,1.5577853647338078,2.554038101520451,3.4146217630836873,0.7542602248073773,1.6181164141640991,1.8075266126995193,1.7128215134318092,0.7567408780518461,0.0
MCX,2.624130620018052,3.3187189063495777,3.4607312098779226,0.9056716446988251,0.762195208356899,1.0781382638593222,2.539026746390915,2.8379409252137853,3.0192550213162845,0.8120253077170905,0.7206712470581279,1.5386091106657798,2.6658108796185243,2.3208232880160264,2.493317083817275,0.854393442511958,8.45
MOTILALOFS,1.7890693965952222,1.9855200770591437,1.938250195374085,1.2277841054934053,1.3522003919708658,1.0764009618218007,1.7118713050819614,1.8455946720969425,1.9567558563057426,0.9083456834983663,0.6942722777060755,0.34530162016273946,1.7345643447468928,1.6200005676217697,1.6772824561843311,0.6718742738222613,0.0
NAM-INDIA,2.2653034971597092,2.5531169016050184,2.390068805574276,0.9962475712358502,1.7008751449773787,1.079635926053316,1.775978625737138,1.631975484634281,1.9409200443859729,0.6703237806381028,0.3450467425297231,0.4073375663179406,2.0045320544788967,1.4979522533112737,1.751242153895085,0.6458036770825352,9.74
NIACL,1.1627188626664053,1.9968971753774354,2.070916100604623,0.4000634888487074,0.5908651892192028,1.0786166589626491,1.354951464376485,2.249537264018208,2.7724932831935214,0.42835537639442783,0.8435706720983156,1.1972889427353266,1.5548565320324108,1.9646607073187305,1.7597586196755706,0.6225404594639937,0.0
PAISALO,0.6175666252710946,2.1155748256866853,2.015158471883557,0.6104922342271529,0.442789201290793,1.0726689356834171,0.6325892375795672,2.2366708151996813,2.0452103229777254,0.5726809617966498,0.5520509464781331,0.9098386167238111,1.6138418713472615,1.641743613067794,1.6277927422075278,0.2936574935615736,0.0
PFC,4.873240715855436,3.4961996144008713,3.2910251614650257,1.1512304592107534,0.6623331727164775,1.0768354766754873,4.637547317841959,3.092100745452531,2.7625514668234388,1.051240149073051,0.984711356296519,0.5292333171425873,2.6901216413759133,2.315067927224141,2.502594784300027,1.2857166770803599,9.77
PFS,2.376429295275675,2.2605797603524405,1.858424269871385,1.9108346556637008,1.2171857647370223,1.0816606421174857,3.3709710010680234,3.1255522283026793,2.3813822736881987,2.9214454324607573,2.5461039706150235,1.01559550585593,1.9545784837052909,2.692235212242862,2.3234068479740766,1.143395466339301,0.0
PNB,1.7483250603488236,2.333896314760338,1.6532548761900232,2.711762079468519,2.1266246068785075,1.0923885183813804,1.3318560547308693,1.6599291631813102,1.074722644106003,1.9496565447947007,2.487042803766764,2.981802831799125,2.106935324887635,1.454244118127674,1.7805897215076545,0.5999136264911937,0.0
RECLTD,5.479056947913279,4.322891488888546,2.725598975295183,1.3220866391213961,0.8220141190300027,1.0778091187862762,5.208402006458328,4.001118222946841,2.2410400284828746,1.2321505228428435,1.196171549725191,0.4525901815683409,2.6240037771617195,2.290388815683659,2.457196296422689,1.3514571564840157,2.92
SHAREINDIA,1.2794164457825226,1.611640079286909,2.5735381833184245,1.4402359570682868,0.7774527275741829,1.0780035964661572,1.1227555802259022,1.1553941495613773,2.0852187732286045,0.8764628934198705,0.7293657560270594,1.7916515281993475,2.04116789463708,1.536627084552539,1.7888974895948095,0.45218708040266936,4.3
STARTECK,1.6253873810999477,1.3708953105868644,2.4590194468349855,2.1680528319511483,2.2514856477861738,0.07369352915549329,,2.410029672722376,4.928658807140346,4.765379932738735,6.412899936048865,0.47623074443749797,2.15410463512021,4.375949317936269,3.2650269765282394,1.1518911372029692,2.89
SUVIDHAA,1.4860616049226916,3.4732320668706316,5.927911471475556,7.142019689714579,5.384796951139099,1.0864584338866252,2.0174799324981403,4.097269286322565,5.834631307799739,6.067293576734276,4.39282223555222,2.870343763352865,5.801208056026278,5.556957584184666,5.679082820105472,0.8169167433040807,0.0
TFCILTD,0.9979381818133412,1.400336200514424,1.593717663607586,1.6562703032026613,1.621827177383532,1.0761378376450652,1.171572085445982,1.8418966930838696,2.0509434691586232,2.127397633112849,1.5993644523121295,0.33855415160539354,1.5738071628674761,2.0320703631299404,1.8029387629987084,0.5924524729801408,0.0
THEINVEST,0.7336645785947637,1.2719245944281552,2.057996546962212,1.618731558612169,2.9729245356120795,1.0849527083929003,0.9073187226158481,1.320416347772242,2.371829599155447,1.7304462450433085,3.2406685974456026,3.965443993269535,1.7690026599503879,1.9691319426451646,1.8690673012977763,0.44449681064483587,0.0
TIMESGTY,1.8968309236111671,2.2731451780159935,2.5220203033825275,3.4396779614828352,3.2856129940909136,1.0705288156122643,3.2679489962567407,3.874231411103309,5.04291601497024,7.003389322352002,1.712045344633499,0.3191766196531881,2.747542575739313,5.397321086411383,4.072431831075348,1.1255326186913654,6.6
